aedrug_id,Company,Product,metric_type,units,freq,metric_value,metric_key
4133,Sanofi,Menactra,product_sales,usd_mm,YEAR,497.600,2012-12-31
3893,Bayer,Mirena,product_sales,usd_mm,YEAR,495.028,2012-12-31
10,Pfizer,Pristiq,product_sales,usd_mm,YEAR,493.000,2012-12-31
4089,Merck & Co,Maxalt,product_sales,usd_mm,YEAR,491.000,2012-12-31
3033,Eli Lilly,Forteo,product_sales,usd_mm,YEAR,488.200,2012-12-31
7724,Pfizer,Detrol,product_sales,usd_mm,YEAR,486.000,2012-12-31
1181,Johnson & Johnson,Invega Sustenna,product_sales,usd_mm,YEAR,482.000,2012-12-31
7832,Sanofi,Pentacel,product_sales,usd_mm,YEAR,480.884,2012-12-31
157,Johnson & Johnson,Zytiga,product_sales,usd_mm,YEAR,463.000,2012-12-31
807,Actavis,Atorvastatin calcium,product_sales,usd_mm,YEAR,462.208,2012-12-31
7606,Merck & Co,Pneumovax,product_sales,usd_mm,YEAR,461.000,2012-12-31
1958,GlaxoSmithKline,NicoDerm CQ,product_sales,usd_mm,YEAR,458.210,2012-12-31
1298,Forest Laboratories,Bystolic,product_sales,usd_mm,YEAR,455.092,2012-12-31
7699,Merck & Co,RotaTeq,product_sales,usd_mm,YEAR,453.000,2012-12-31
1701,Novartis,Enoxaparin Sodium,product_sales,usd_mm,YEAR,451.000,2012-12-31
461,Eisai,Aloxi,product_sales,usd_mm,YEAR,443.966,2012-12-31
5154,Johnson & Johnson,Risperdal Consta,product_sales,usd_mm,YEAR,439.000,2012-12-31
357,GlaxoSmithKline,Ventolin HFA,product_sales,usd_mm,YEAR,438.631,2012-12-31
4566,Novo Nordisk,NovoMix 30,product_sales,usd_mm,YEAR,429.757,2012-12-31
87,Shire,Adderall XR,product_sales,usd_mm,YEAR,429.000,2012-12-31
2775,Novartis,Exelon,product_sales,usd_mm,YEAR,428.000,2012-12-31
3802,Bayer,Kogenate,product_sales,usd_mm,YEAR,426.881,2012-12-31
253,Sanofi,Adacel,product_sales,usd_mm,YEAR,426.815,2012-12-31
1794,Merck & Co,Temodar,product_sales,usd_mm,YEAR,423.000,2012-12-31
1286,Reckitt Benckiser,Suboxone,product_sales,usd_mm,YEAR,422.796,2012-12-31
3371,GlaxoSmithKline,Hepatitis Vaccine Franchise,product_sales,usd_mm,YEAR,421.213,2012-12-31
4611,Novartis,Patanol,product_sales,usd_mm,YEAR,420.000,2012-12-31
1453,UCB,Cimzia,product_sales,usd_mm,YEAR,412.738,2012-12-31
309,Novartis,Afinitor,product_sales,usd_mm,YEAR,412.000,2012-12-31
1701,Sanofi,Lovenox,product_sales,usd_mm,YEAR,410.166,2012-12-31
499,Gilead Sciences,Letairis,product_sales,usd_mm,YEAR,410.054,2012-12-31
6224,Johnson & Johnson,Oral Contraceptive Franchise,product_sales,usd_mm,YEAR,409.118,2012-12-31
5911,Takeda,Colcrys,product_sales,usd_mm,YEAR,406.465,2012-12-31
2058,Bristol-Myers Squibb,Sprycel,product_sales,usd_mm,YEAR,404.000,2012-12-31
3190,Novartis,Ritalin/Ritalin LA,product_sales,usd_mm,YEAR,402.000,2012-12-31
5309,Alexion Pharmaceuticals,Soliris,product_sales,usd_mm,YEAR,400.483,2012-12-31
1614,Daiichi Sankyo,Welchol,product_sales,usd_mm,YEAR,400.416,2012-12-31
1117,Boehringer Ingelheim,Micardis,product_sales,usd_mm,YEAR,398.003,2012-12-31
3748,Takeda,Dexilant,product_sales,usd_mm,YEAR,395.578,2012-12-31
6996,Warner Chilcott,Loestrin 24 FE,product_sales,usd_mm,YEAR,389.000,2012-12-31
5409,Sanofi,Synvisc,product_sales,usd_mm,YEAR,388.308,2012-12-31
1156,Gilead Sciences,Viread,product_sales,usd_mm,YEAR,387.929,2012-12-31
1205,Merck & Co,Claritin OTC,product_sales,usd_mm,YEAR,386.000,2012-12-31
2624,GlaxoSmithKline,Epzicom/Kivexa,product_sales,usd_mm,YEAR,384.792,2012-12-31
804,Eli Lilly,Strattera,product_sales,usd_mm,YEAR,384.100,2012-12-31
39,Astellas Pharma,Prograf,product_sales,usd_mm,YEAR,381.061,2012-12-31
5574,Novartis,Travatan,product_sales,usd_mm,YEAR,380.000,2012-12-31
5842,Jazz Pharmaceuticals,Xyrem,product_sales,usd_mm,YEAR,378.663,2012-12-31
205,Boehringer Ingelheim,Aggrenox,product_sales,usd_mm,YEAR,375.847,2012-12-31
4929,Teva Pharmaceutical Industries,ProAir HFA,product_sales,usd_mm,YEAR,373.772,2012-12-31
5049,Gilead Sciences,Ranexa,product_sales,usd_mm,YEAR,372.949,2012-12-31
679,Procter & Gamble,Prilosec OTC,product_sales,usd_mm,YEAR,372.598,2012-12-31
1146,Roche,Tamiflu,product_sales,usd_mm,YEAR,372.326,2012-12-31
210,Johnson & Johnson,AcipHex,product_sales,usd_mm,YEAR,372.000,2012-12-31
4584,Merck & Co,NuvaRing,product_sales,usd_mm,YEAR,366.000,2012-12-31
7336,Merck & Co,M-M-R II,product_sales,usd_mm,YEAR,365.000,2012-12-31
2805,Eli Lilly,Zyprexa,product_sales,usd_mm,YEAR,360.400,2012-12-31
109,Shire,Lialda,product_sales,usd_mm,YEAR,359.790,2012-12-31
2777,Novartis,Exforge,product_sales,usd_mm,YEAR,358.000,2012-12-31
996,Pfizer,BeneFIX,product_sales,usd_mm,YEAR,358.000,2012-12-31
3605,United Therapeutics,Remodulin,product_sales,usd_mm,YEAR,357.216,2012-12-31
1175,Bristol-Myers Squibb,Onglyza,product_sales,usd_mm,YEAR,356.000,2012-12-31
4995,Teva Pharmaceutical Industries,Provigil,product_sales,usd_mm,YEAR,354.667,2012-12-31
215,Novartis,Reclast,product_sales,usd_mm,YEAR,354.000,2012-12-31
1922,AbbVie,Creon,product_sales,usd_mm,YEAR,353.000,2012-12-31
553,Novartis,Tasigna,product_sales,usd_mm,YEAR,351.000,2012-12-31
1617,AbbVie,TriLipix,product_sales,usd_mm,YEAR,350.144,2012-12-31
7033,GlaxoSmithKline,Pediarix,product_sales,usd_mm,YEAR,345.204,2012-12-31
5705,Roche,Valcyte,product_sales,usd_mm,YEAR,344.588,2012-12-31
1133,Roche,Pulmozyme,product_sales,usd_mm,YEAR,342.455,2012-12-31
2486,Eli Lilly,Effient,product_sales,usd_mm,YEAR,339.000,2012-12-31
3621,Novo Nordisk,Human insulin & devices,product_sales,usd_mm,YEAR,338.382,2012-12-31
1155,Pfizer,Sutent,product_sales,usd_mm,YEAR,337.000,2012-12-31
1515,Pfizer,Centrum,product_sales,usd_mm,YEAR,335.425,2012-12-31
159,Celgene,Abraxane,product_sales,usd_mm,YEAR,333.000,2012-12-31
734,Teva Pharmaceutical Industries,Nuvigil,product_sales,usd_mm,YEAR,328.333,2012-12-31
117,Celgene,Vidaza,product_sales,usd_mm,YEAR,327.000,2012-12-31
6475,United Therapeutics,Tyvaso,product_sales,usd_mm,YEAR,325.614,2012-12-31
5921,Dendreon,Provenge,product_sales,usd_mm,YEAR,325.333,2012-12-31
3820,UCB,Vimpat,product_sales,usd_mm,YEAR,322.733,2012-12-31
1649,ViroPharma,Cinryze,product_sales,usd_mm,YEAR,320.513,2012-12-31
3645,General Electric,Visipaque,product_sales,usd_mm,YEAR,320.031,2012-12-31
4484,Roche,Nutropin,product_sales,usd_mm,YEAR,316.851,2012-12-31
1163,Pfizer,Chantix,product_sales,usd_mm,YEAR,313.000,2012-12-31
6514,Pfizer,Revatio,product_sales,usd_mm,YEAR,312.000,2012-12-31
210,Eisai,AcipHex,product_sales,usd_mm,YEAR,310.849,2012-12-31
2824,AstraZeneca,Faslodex,product_sales,usd_mm,YEAR,310.000,2012-12-31
1081,Allergan,Lumigan,product_sales,usd_mm,YEAR,309.203,2012-12-31
222,Warner Chilcott,Actonel,product_sales,usd_mm,YEAR,308.000,2012-12-31
5832,Dainippon Sumitomo Pharma,Xopenex,product_sales,usd_mm,YEAR,306.058,2012-12-31
4623,Endo International,Opana ER,product_sales,usd_mm,YEAR,299.287,2012-12-31
1181,Johnson & Johnson,Invega,product_sales,usd_mm,YEAR,299.000,2012-12-31
1119,Novo Nordisk,Norditropin SimpleXx,product_sales,usd_mm,YEAR,297.272,2012-12-31
7195,Medicis Pharmaceutical,Solodyn,product_sales,usd_mm,YEAR,296.386,2012-12-31
313,Takeda,Prevacid,product_sales,usd_mm,YEAR,296.381,2012-12-31
2126,Amgen,Prolia,product_sales,usd_mm,YEAR,292.000,2012-12-31
1177,Johnson & Johnson,Simponi,product_sales,usd_mm,YEAR,292.000,2012-12-31
1122,GlaxoSmithKline,Lamictal,product_sales,usd_mm,YEAR,291.365,2012-12-31
3648,General Electric,Omnipaque,product_sales,usd_mm,YEAR,291.138,2012-12-31
807,Ranbaxy Laboratories,Atorvastatin,product_sales,usd_mm,YEAR,289.921,2012-12-31
5992,Shire,Intuniv,product_sales,usd_mm,YEAR,287.800,2012-12-31
1172,Teva Pharmaceutical Industries,Escitalopram Oxalate,product_sales,usd_mm,YEAR,285.577,2012-12-31
7633,Grifols,Prolastin-C A1P1,product_sales,usd_mm,YEAR,283.526,2012-12-31
1260,Amylin Pharmaceuticals,Byetta,product_sales,usd_mm,YEAR,281.292,2012-12-31
6848,Gilead Sciences,Complera,product_sales,usd_mm,YEAR,280.070,2012-12-31
489,AbbVie,Kaletra,product_sales,usd_mm,YEAR,280.000,2012-12-31
1817,Merck KGaA,Gonal-F,product_sales,usd_mm,YEAR,279.311,2012-12-31
4563,AbbVie,Norvir,product_sales,usd_mm,YEAR,276.000,2012-12-31
690,Merck & Co,Emend,product_sales,usd_mm,YEAR,276.000,2012-12-31
1172,Mylan,Escitalopram Oxalate,product_sales,usd_mm,YEAR,275.110,2012-12-31
1183,Johnson & Johnson,Nucynta,product_sales,usd_mm,YEAR,272.675,2012-12-31
7196,Novartis,Fluvirin,product_sales,usd_mm,YEAR,272.160,2012-12-31
5763,Novartis,Vigamox,product_sales,usd_mm,YEAR,270.000,2012-12-31
535,Takeda,Amitiza,product_sales,usd_mm,YEAR,269.767,2012-12-31
1195,Merck & Co,Victrelis,product_sales,usd_mm,YEAR,267.000,2012-12-31
5905,Acorda Therapeutics,Ampyra,product_sales,usd_mm,YEAR,266.100,2012-12-31
4764,Shire,Pentasa,product_sales,usd_mm,YEAR,265.800,2012-12-31
939,Bayer,Nexavar,product_sales,usd_mm,YEAR,262.301,2012-12-31
4087,Reckitt Benckiser,Mucinex SE/Humibid,product_sales,usd_mm,YEAR,259.143,2012-12-31
2379,Sanofi,Multaq,product_sales,usd_mm,YEAR,257.157,2012-12-31
5546,Roche,Actemra,product_sales,usd_mm,YEAR,257.108,2012-12-31
87,Teva Pharmaceutical Industries,Mixed Amphetamine Salts XR,product_sales,usd_mm,YEAR,252.000,2012-12-31
2089,Novartis,Exjade,product_sales,usd_mm,YEAR,251.000,2012-12-31
204,Valeant Pharmaceuticals International,Zovirax Topical,product_sales,usd_mm,YEAR,250.050,2012-12-31
2894,Grifols,Flebogamma,product_sales,usd_mm,YEAR,246.000,2012-12-31
2381,Bayer,Yasmin,product_sales,usd_mm,YEAR,244.300,2012-12-31
5390,Baxter International,Suprane,product_sales,usd_mm,YEAR,241.801,2012-12-31
921,Bristol-Myers Squibb,Baraclude,product_sales,usd_mm,YEAR,241.000,2012-12-31
5158,Johnson & Johnson,Xarelto,product_sales,usd_mm,YEAR,239.000,2012-12-31
4369,Novartis,Myfortic,product_sales,usd_mm,YEAR,239.000,2012-12-31
1122,GlaxoSmithKline,Lamictal XR,product_sales,usd_mm,YEAR,234.359,2012-12-31
2203,Hospira,Precedex,product_sales,usd_mm,YEAR,233.650,2012-12-31
2013,Eisai,Dacogen,product_sales,usd_mm,YEAR,233.475,2012-12-31
5478,Auxilium Pharmaceuticals,Testim,product_sales,usd_mm,YEAR,233.400,2012-12-31
1271,AstraZeneca,Pulmicort Respules,product_sales,usd_mm,YEAR,233.000,2012-12-31
7654,GlaxoSmithKline,Boostrix,product_sales,usd_mm,YEAR,232.775,2012-12-31
3770,UCB,E Keppra,product_sales,usd_mm,YEAR,232.727,2012-12-31
5859,AbbVie,Zemplar,product_sales,usd_mm,YEAR,230.000,2012-12-31
4445,Novartis,TOBI,product_sales,usd_mm,YEAR,228.502,2012-12-31
2662,Merck & Co,Invanz,product_sales,usd_mm,YEAR,227.000,2012-12-31
369,Teva Pharmaceutical Industries,QVAR,product_sales,usd_mm,YEAR,226.927,2012-12-31
1542,Johnson & Johnson,Zyrtec,product_sales,usd_mm,YEAR,223.353,2012-12-31
4170,Pfizer,Skelaxin,product_sales,usd_mm,YEAR,223.000,2012-12-31
5197,Merck KGaA,Saizen,product_sales,usd_mm,YEAR,220.661,2012-12-31
2501,Pfizer,Relpax,product_sales,usd_mm,YEAR,219.000,2012-12-31
1121,Bristol-Myers Squibb,Sustiva,product_sales,usd_mm,YEAR,217.531,2012-12-31
852,Pfizer,Tazocin/Zosyn,product_sales,usd_mm,YEAR,217.000,2012-12-31
8463,Emergent BioSolutions,BioThrax,product_sales,usd_mm,YEAR,215.879,2012-12-31
2837,Takeda,Uloric,product_sales,usd_mm,YEAR,214.120,2012-12-31
4574,Amgen,Nplate,product_sales,usd_mm,YEAR,214.000,2012-12-31
1165,Pfizer,Geodon,product_sales,usd_mm,YEAR,214.000,2012-12-31
1532,Sanofi,Cerezyme,product_sales,usd_mm,YEAR,213.441,2012-12-31
7320,GlaxoSmithKline,Coreg CR,product_sales,usd_mm,YEAR,209.023,2012-12-31
2694,Novogyne Pharmaceuticals,Vivelle-Dot/Estradot,product_sales,usd_mm,YEAR,208.668,2012-12-31
3704,Spectrum Pharmaceuticals,Fusilev,product_sales,usd_mm,YEAR,204.300,2012-12-31
3207,Pfizer,Genotropin,product_sales,usd_mm,YEAR,204.000,2012-12-31
147,Bristol-Myers Squibb,Orencia SC,product_sales,usd_mm,YEAR,201.000,2012-12-31
878,Teva Pharmaceutical Industries,Azilect,product_sales,usd_mm,YEAR,200.972,2012-12-31
5482,Lundbeck,Xenazine,product_sales,usd_mm,YEAR,199.333,2012-12-31
5979,Merck & Co,Dulera,product_sales,usd_mm,YEAR,199.000,2012-12-31
2808,Sanofi,Fabrazyme,product_sales,usd_mm,YEAR,195.440,2012-12-31
1172,Forest Laboratories,Lexapro,product_sales,usd_mm,YEAR,194.939,2012-12-31
6351,Dainippon Sumitomo Pharma,Latuda,product_sales,usd_mm,YEAR,194.764,2012-12-31
2690,Warner Chilcott,Estrace Cream,product_sales,usd_mm,YEAR,194.000,2012-12-31
2607,Merck & Co,Integrilin,product_sales,usd_mm,YEAR,193.000,2012-12-31
232,Merck & Co,Avelox,product_sales,usd_mm,YEAR,192.000,2012-12-31
87,IMPAX Laboratories,Mixed Amphetamine Salts XR,product_sales,usd_mm,YEAR,191.600,2012-12-31
7133,Baxter International,Recombinate,product_sales,usd_mm,YEAR,186.030,2012-12-31
2841,Baxter International,FEIBA VH,product_sales,usd_mm,YEAR,185.535,2012-12-31
985,Par Pharmaceutical Companies,Metoprolol Succinate XR,product_sales,usd_mm,YEAR,185.503,2012-12-31
5054,Pfizer,Rapamune,product_sales,usd_mm,YEAR,185.000,2012-12-31
5488,Celgene,Thalomid,product_sales,usd_mm,YEAR,184.365,2012-12-31
985,Actavis,Metoprolol Succinate,product_sales,usd_mm,YEAR,182.809,2012-12-31
1505,Roche,CellCept,product_sales,usd_mm,YEAR,182.429,2012-12-31
141,General Electric,Myoview,product_sales,usd_mm,YEAR,179.402,2012-12-31
884,Daiichi Sankyo,Azor,product_sales,usd_mm,YEAR,179.038,2012-12-31
2414,Mylan,Fentanyl Transdermal System,product_sales,usd_mm,YEAR,177.733,2012-12-31
2740,Johnson & Johnson,Intelence,product_sales,usd_mm,YEAR,176.000,2012-12-31
5980,Novartis,Extravan/DuoTrav,product_sales,usd_mm,YEAR,175.000,2012-12-31
1332,GlaxoSmithKline,Tums,product_sales,usd_mm,YEAR,174.186,2012-12-31
6369,AstraZeneca,FluMist,product_sales,usd_mm,YEAR,174.000,2012-12-31
5811,Valeant Pharmaceuticals International,Wellbutrin XL,product_sales,usd_mm,YEAR,173.000,2012-12-31
7036,Vertex Pharmaceuticals,Kalydeco,product_sales,usd_mm,YEAR,171.600,2012-12-31
2053,Warner Chilcott,Enablex,product_sales,usd_mm,YEAR,170.000,2012-12-31
818,Boehringer Ingelheim,Atrovent HFA,product_sales,usd_mm,YEAR,169.301,2012-12-31
4994,Merck & Co,Proventil-HFA,product_sales,usd_mm,YEAR,169.000,2012-12-31
2595,Galderma,Epiduo,product_sales,usd_mm,YEAR,167.801,2012-12-31
773,Merck & Co,Asmanex,product_sales,usd_mm,YEAR,166.000,2012-12-31
3432,Eli Lilly,Humatrope,product_sales,usd_mm,YEAR,165.900,2012-12-31
2892,Baxter International,Tisseel,product_sales,usd_mm,YEAR,165.143,2012-12-31
3009,Merck & Co,Puregon/Follistim,product_sales,usd_mm,YEAR,165.000,2012-12-31
399,Novartis,Tekturna,product_sales,usd_mm,YEAR,165.000,2012-12-31
6822,Forest Laboratories,Viibryd,product_sales,usd_mm,YEAR,162.511,2012-12-31
6350,Bristol-Myers Squibb,Kombiglyze XR,product_sales,usd_mm,YEAR,160.000,2012-12-31
5922,Merck & Co,Saphris,product_sales,usd_mm,YEAR,159.823,2012-12-31
49,Novartis,Excedrin,product_sales,usd_mm,YEAR,159.223,2012-12-31
679,Perrigo Company,Omeprazole Magnesium Tablet,product_sales,usd_mm,YEAR,159.039,2012-12-31
192,Actavis,Hydrocodone & Acetaminophen,product_sales,usd_mm,YEAR,159.000,2012-12-31
6205,Baxter International,FloSeal,product_sales,usd_mm,YEAR,158.449,2012-12-31
7698,GlaxoSmithKline,Rotarix,product_sales,usd_mm,YEAR,158.351,2012-12-31
1235,Allergan,Alphagan,product_sales,usd_mm,YEAR,157.860,2012-12-31
2805,Teva Pharmaceutical Industries,Olanzapine,product_sales,usd_mm,YEAR,157.163,2012-12-31
840,Bristol-Myers Squibb,Avapro,product_sales,usd_mm,YEAR,155.000,2012-12-31
2153,Shire,Dermagraft,product_sales,usd_mm,YEAR,153.800,2012-12-31
725,Dainippon Sumitomo Pharma,Brovana,product_sales,usd_mm,YEAR,153.634,2012-12-31
1185,Johnson & Johnson,Topamax,product_sales,usd_mm,YEAR,152.750,2012-12-31
8438,Bavarian Nordic,Imvamune,product_sales,usd_mm,YEAR,152.583,2012-12-31
6586,Merck & Co,Recombivax HB,product_sales,usd_mm,YEAR,152.327,2012-12-31
5527,Pfizer,Tygacil,product_sales,usd_mm,YEAR,152.000,2012-12-31
4637,Galderma,Oracea,product_sales,usd_mm,YEAR,151.868,2012-12-31
1803,Hospira,Docetaxel,product_sales,usd_mm,YEAR,150.602,2012-12-31
4337,Sanofi,Myozyme,product_sales,usd_mm,YEAR,150.437,2012-12-31
790,AstraZeneca,Atacand,product_sales,usd_mm,YEAR,150.000,2012-12-31
2859,IMPAX Laboratories,Fenofibrate,product_sales,usd_mm,YEAR,149.800,2012-12-31
4535,Johnson & Johnson,Ultram,product_sales,usd_mm,YEAR,149.408,2012-12-31
1102,Boehringer Ingelheim,Dulcolax,product_sales,usd_mm,YEAR,148.894,2012-12-31
1842,Pfizer,Protonix,product_sales,usd_mm,YEAR,148.000,2012-12-31
7653,Astellas Pharma,Xtandi,product_sales,usd_mm,YEAR,147.585,2012-12-31
808,GlaxoSmithKline,Wellvone,product_sales,usd_mm,YEAR,147.266,2012-12-31
1260,Bristol-Myers Squibb,Byetta,product_sales,usd_mm,YEAR,147.000,2012-12-31
1363,Novartis,Comtan,product_sales,usd_mm,YEAR,147.000,2012-12-31
1796,Allergan,Combigan,product_sales,usd_mm,YEAR,146.346,2012-12-31
3254,Santarus,Glumetza,product_sales,usd_mm,YEAR,144.997,2012-12-31
1382,Merck & Co,Zolinza,product_sales,usd_mm,YEAR,144.718,2012-12-31
4740,GlaxoSmithKline,Votrient,product_sales,usd_mm,YEAR,144.099,2012-12-31
679,Mylan,Omeprazole,product_sales,usd_mm,YEAR,144.000,2012-12-31
135,BioMarin Pharmaceutical,Kuvan,product_sales,usd_mm,YEAR,143.100,2012-12-31
5987,Eisai,Halaven,product_sales,usd_mm,YEAR,140.847,2012-12-31
2581,Par Pharmaceutical Companies,Budesonide EC,product_sales,usd_mm,YEAR,140.472,2012-12-31
5993,Sanofi,Jevtana,product_sales,usd_mm,YEAR,140.151,2012-12-31
2137,Pfizer,Medrol,product_sales,usd_mm,YEAR,140.000,2012-12-31
7465,GlaxoSmithKline,FluLaval/Fluviral,product_sales,usd_mm,YEAR,139.349,2012-12-31
2737,Merck & Co,Nexplanon,product_sales,usd_mm,YEAR,139.000,2012-12-31
5878,IMPAX Laboratories,Zomig,product_sales,usd_mm,YEAR,137.733,2012-12-31
6997,Warner Chilcott,Lo Loestrin FE,product_sales,usd_mm,YEAR,137.000,2012-12-31
7024,Incyte,Jakafi,product_sales,usd_mm,YEAR,136.001,2012-12-31
4601,Bausch + Lomb,Ocuvite,product_sales,usd_mm,YEAR,136.000,2012-12-31
5110,Medicis Pharmaceutical,Restylane,product_sales,usd_mm,YEAR,135.655,2012-12-31
6729,Seattle Genetics,Adcetris,product_sales,usd_mm,YEAR,135.600,2012-12-31
5068,Allergan,Refresh,product_sales,usd_mm,YEAR,135.200,2012-12-31
89,Eisai,Aricept,product_sales,usd_mm,YEAR,133.359,2012-12-31
1262,Pfizer,Robitussin,product_sales,usd_mm,YEAR,133.356,2012-12-31
807,Teva Pharmaceutical Industries,Atorvastatin,product_sales,usd_mm,YEAR,128.333,2012-12-31
6885,Aptalis Holdings,Zenpep,product_sales,usd_mm,YEAR,126.600,2012-12-31
1,Merck & Co,Clarinex,product_sales,usd_mm,YEAR,126.000,2012-12-31
212,GlaxoSmithKline,Soriatane,product_sales,usd_mm,YEAR,125.097,2012-12-31
2898,Merck & Co,Propecia,product_sales,usd_mm,YEAR,124.000,2012-12-31
2912,Pfizer,Flector Patch,product_sales,usd_mm,YEAR,123.934,2012-12-31
313,Mylan,Lansoprazole DR,product_sales,usd_mm,YEAR,123.800,2012-12-31
261,United Therapeutics,Adcirca,product_sales,usd_mm,YEAR,122.540,2012-12-31
4710,Amgen,Vectibix,product_sales,usd_mm,YEAR,122.000,2012-12-31
6352,Boehringer Ingelheim,Tradjenta,product_sales,usd_mm,YEAR,121.385,2012-12-31
637,Sanofi,Thymoglobulin,product_sales,usd_mm,YEAR,121.211,2012-12-31
6129,Reckitt Benckiser,Mucinex DM,product_sales,usd_mm,YEAR,120.845,2012-12-31
753,Pfizer,Arthrotec,product_sales,usd_mm,YEAR,120.000,2012-12-31
6821,Roche,Zelboraf,product_sales,usd_mm,YEAR,119.486,2012-12-31
8457,Novartis,Menveo,product_sales,usd_mm,YEAR,119.273,2012-12-31
5369,Aptalis Holdings,Carafate,product_sales,usd_mm,YEAR,119.000,2012-12-31
1365,Aptalis Holdings,Canasa/Salofalk,product_sales,usd_mm,YEAR,118.900,2012-12-31
3545,Actelion,Ventavis,product_sales,usd_mm,YEAR,117.565,2012-12-31
2260,Endo International,Voltaren Emulgel,product_sales,usd_mm,YEAR,117.563,2012-12-31
2035,Eisai,Fragmin,product_sales,usd_mm,YEAR,117.343,2012-12-31
985,AstraZeneca,Toprol-XL,product_sales,usd_mm,YEAR,117.015,2012-12-31
2901,Astellas Pharma,Mycamine,product_sales,usd_mm,YEAR,114.923,2012-12-31
3556,GlaxoSmithKline,Imitrex,product_sales,usd_mm,YEAR,114.012,2012-12-31
3107,Bayer,Gadavist,product_sales,usd_mm,YEAR,113.094,2012-12-31
1138,Pfizer,Toviaz,product_sales,usd_mm,YEAR,113.000,2012-12-31
7149,Valeant Pharmaceuticals International,Retin-A Micro,product_sales,usd_mm,YEAR,112.333,2012-12-31
4136,Sanofi,Menomune,product_sales,usd_mm,YEAR,110.578,2012-12-31
2130,AbbVie,Depakote,product_sales,usd_mm,YEAR,110.188,2012-12-31
28,Sanofi,Ambien,product_sales,usd_mm,YEAR,109.292,2012-12-31
5487,Pfizer,Effexor XR,product_sales,usd_mm,YEAR,109.000,2012-12-31
1542,Perrigo Company,Cetirizine Hydrochloride,product_sales,usd_mm,YEAR,108.225,2012-12-31
5515,Mylan,Levothyroxine Sodium,product_sales,usd_mm,YEAR,108.000,2012-12-31
3040,GlaxoSmithKline,Lexiva,product_sales,usd_mm,YEAR,107.678,2012-12-31
3837,GlaxoSmithKline,Tykerb,product_sales,usd_mm,YEAR,107.678,2012-12-31
16,GlaxoSmithKline,Arixtra,product_sales,usd_mm,YEAR,107.678,2012-12-31
6623,Human Genome Sciences,Benlysta,product_sales,usd_mm,YEAR,107.415,2012-12-31
4322,Pfizer,ReFacto AF/Xyntha,product_sales,usd_mm,YEAR,106.000,2012-12-31
4995,Par Pharmaceutical Companies,Modafinil,product_sales,usd_mm,YEAR,105.787,2012-12-31
4238,Forest Laboratories,Savella,product_sales,usd_mm,YEAR,104.587,2012-12-31
104,Shire,Fosrenol,product_sales,usd_mm,YEAR,104.481,2012-12-31
194,Endo International,Percocet,product_sales,usd_mm,YEAR,103.406,2012-12-31
5271,AbbVie,Simcor,product_sales,usd_mm,YEAR,103.144,2012-12-31
6623,GlaxoSmithKline,Benlysta,product_sales,usd_mm,YEAR,102.928,2012-12-31
1447,Pfizer,Torisel,product_sales,usd_mm,YEAR,102.899,2012-12-31
7152,Teva Pharmaceutical Industries,Claravis,product_sales,usd_mm,YEAR,102.000,2012-12-31
679,UCB,Omeprazole,product_sales,usd_mm,YEAR,101.577,2012-12-31
8470,Lantheus Holdings,TechneLite,product_sales,usd_mm,YEAR,101.049,2012-12-31
4678,Novartis,Trileptal,product_sales,usd_mm,YEAR,100.808,2012-12-31
1933,BTG,CroFab,product_sales,usd_mm,YEAR,99.074,2012-12-31
5467,Johnson & Johnson,Terazol,product_sales,usd_mm,YEAR,97.949,2012-12-31
3853,Bayer,Levitra,product_sales,usd_mm,YEAR,97.720,2012-12-31
254,Galderma,Differin 0.1%,product_sales,usd_mm,YEAR,97.701,2012-12-31
2761,Johnson & Johnson,Evithrom,product_sales,usd_mm,YEAR,97.593,2012-12-31
3849,Allergan,Latisse,product_sales,usd_mm,YEAR,96.767,2012-12-31
5629,GlaxoSmithKline,Trizivir,product_sales,usd_mm,YEAR,96.594,2012-12-31
40,Hospira,Vancomycin,product_sales,usd_mm,YEAR,96.500,2012-12-31
3010,Teva Pharmaceutical Industries,Plan B,product_sales,usd_mm,YEAR,96.000,2012-12-31
4991,Astellas Pharma,Protopic,product_sales,usd_mm,YEAR,95.568,2012-12-31
3015,Merck & Co,Foradil,product_sales,usd_mm,YEAR,95.000,2012-12-31
6889,Mylan,Benzoyl peroxide & Clindamycin,product_sales,usd_mm,YEAR,94.400,2012-12-31
656,Sanofi,Apidra,product_sales,usd_mm,YEAR,93.862,2012-12-31
5745,GlaxoSmithKline,Avamys/Veramyst,product_sales,usd_mm,YEAR,93.427,2012-12-31
4908,Pfizer,Preparation H,product_sales,usd_mm,YEAR,93.000,2012-12-31
2414,Johnson & Johnson,Duragesic,product_sales,usd_mm,YEAR,92.770,2012-12-31
386,Merck & Co,Intron A,product_sales,usd_mm,YEAR,92.485,2012-12-31
6441,Warner Chilcott,Doryx,product_sales,usd_mm,YEAR,92.000,2012-12-31
7087,Mallinckrodt,Exalgo,product_sales,usd_mm,YEAR,91.900,2012-12-31
240,Teva Pharmaceutical Industries,Pioglitazone,product_sales,usd_mm,YEAR,91.465,2012-12-31
5910,Gilead Sciences,Cayston,product_sales,usd_mm,YEAR,90.871,2012-12-31
40,ViroPharma,Vancocin,product_sales,usd_mm,YEAR,90.778,2012-12-31
5213,Otsuka Holdings,Samsca,product_sales,usd_mm,YEAR,90.729,2012-12-31
